distancia,NTiendaPivote,NTienda,productividad,Cluster,Nombre Cadena,MacroZona,Bodega,no_herramientas,no_tramos anaquel,contactos de negociacion,exhibiciones adicionales,puertas,Tiempo no KOF,compEntregaNCB,compEntregaCSD,Frecuencia Xdock,Frecuencia Rojo,IC
0.137047023,110133584,102705584,3241.550953,Valle de México Poniente,MERCADO SORIANA,VDM,1,3,10,1,4,22,2,1076.875,8334.00242,4.5,4.5,0.151484574
0.075296305,110133584,104000010,3518.799809,Valle de México Poniente,MERCADO SORIANA,VDM,1,6,10,2.5,4,12.5,4,1196.716653,11436.25954,4.5,9,0.292842404
0.133970305,110133584,104103619,3164.550733,Valle de México Poniente,MERCADO SORIANA,VDM,1,7,10,2,1,11,3,761.3832367,4205.543118,4.5,9,-0.462446785
0.154345945,110133584,104236906,3148.802106,Valle de México Poniente,BODEGA AURRERA,VDM,1,6,10,3,4,8,0,847.4342347,14268.48081,4.5,9,-0.27322234
0.160280198,110133584,110060019,2182.12262,Valle de México Poniente,MERCADO SORIANA,VDM,1,5,10,2,4,12.5,0,508.48857,5857.719174,13.5,9,-0.459749823
0.195077628,110133584,110070486,1688.497231,Valle de México Poniente,MERCADO SORIANA,VDM,1,3,6,2,2,9.5,1,365.4994167,5490.44093,1,13.5,-0.466049993
0.109164499,110133584,110106663,974.0123089,Valle de México Poniente,MERCADO SORIANA,VDM,1,7,4,6,2,7,3,1689.971815,4051.839609,1,4.5,-0.111809938
0.174979001,110133584,110109726,2503.834024,Valle de México Poniente,MERCADO SORIANA,VDM,1,4,6,1,6,12,0,470.1185,10778.69228,4.5,9,-0.315197873
0.18045041,110133584,110118570,4742.456663,Valle de México Poniente,BODEGA AURRERA,VDM,1,6,10,7,8,19,10,1478.607377,18277.556,9,9,-0.21219066
0,110133584,110133584,4010.145759,Valle de México Poniente,MERCADO SORIANA,VDM,1,7,10,6,4,12,5,889.6513,14666.32396,1,9,0.062841479
0.117174245,110133584,110151858,2899.21727,Valle de México Poniente,MERCADO SORIANA,VDM,1,7,8,4,8,11,7,615.06973,9936.041797,1,4.5,-0.283083289
0.159083575,110133584,110151860,2192.026605,Valle de México Poniente,MERCADO SORIANA,VDM,1,6,8,2,2,14,3,513.47757,5119.574556,4.5,4.5,-0.471912817
0.092384815,110133584,110151960,3841.144535,Valle de México Oriente,MERCADO SORIANA,VDM,1,6,10,7,8,3,6,5772.682301,7481.304009,4.5,9,0.00591461
0.160482407,110133584,110155501,3177.437494,Valle de México Poniente,MERCADO SORIANA,VDM,1,5,2,2,6,12,3,840.8224033,9463.291119,4.5,9,-0.209233107
0.117737532,110133584,110161536,3484.385992,Valle de México Oriente,MERCADO SORIANA,VDM,1,4,4,4,6,11,4,998.1971667,13922.65742,4.5,4.5,0.046341027
0.159036174,110133584,110253793,3766.557747,Valle de México Poniente,BODEGA AURRERA,VDM,1,6,10,3,4,4,9,1214.210083,10337.00804,1,9,-0.340036134
0.152903393,110133584,110282522,2364.601748,Valle de México Poniente,MERCADO SORIANA,VDM,1,5,4,4,2,9,2,2734.139813,7639.443174,9,9,-0.171548175
0.189329892,110133584,120001628,4642.71691,Valle de México Oriente,BODEGA AURRERA,VDM,1,5,10,4,6,6,1,8132.169248,15302.28745,22.5,9,0.028672254
0.156597853,110133584,120060220,5515.59518,Valle de México Poniente,SUPERCHE,VDM,1,6,7,4,4,6,10,1060.199917,19492.35428,4.5,4.5,0.015797263
0.151585832,110133584,120123301,2416.245129,Valle de México Oriente,MERCADO SORIANA,VDM,1,3,8,3,2,2,6,3574.221163,6890.37623,9,9,-0.131710033
0.198928952,110133584,120138659,3562.569954,Valle de México Oriente,SUPERCHE,VDM,1,6,8,3,8,6,2,1083.496417,4462.332367,1,9,-0.360756352
0.108633265,110133584,120153261,4802.006503,Valle de México Oriente,BODEGA AURRERA,VDM,1,6,10,4,4,9,5,1264.311667,20164.86057,9,9,0.011252907
0.147545308,110133584,120155043,4469.781352,Valle de México Oriente,BODEGA AURRERA,VDM,1,6,6,6,4,7,4,1384.254106,14501.97805,9,9,-0.27901497
0.159549922,110133584,120155706,4154.986827,Valle de México Poniente,BODEGA AURRERA,VDM,1,6,8,5,4,7,2.5,0,19736.18743,9,9,-0.315141828
0.185388207,110133584,605808961,5003.23433,Monarca,MERCADO SORIANA,BCM,1,5,10,3,4,7,6,1024.756417,15516.06386,9,13.5,0.043804232
0.18198128,110133584,610020282,2429.81519,Bajío,MERCADO SORIANA,BCM,1,4,10,4,4,9,3,0,11420.13139,4.5,9,-0.108103322
0.13346234,110133584,110138040,5197.841763,Valle de México Oriente,MERCADO SORIANA,VDM,1,4,10,4,2,10,10,725.3985,9367.611908,4.5,4.5,-0.242553677
0.18936497,110151858,101900023,3290.328738,Valle de México Oriente,BODEGA AURRERA,VDM,1,4,10,3,8,12,5,3288.232583,11109.57584,4.5,4.5,0.498289357
0.188851714,110151858,105110728,4217.888009,Valle de México Poniente,BODEGA AURRERA,VDM,1,5,8,4,8,10,7,3888.34553,19636.30475,4.5,9,0.690669181
0.175199747,110151858,100000155,3514.267218,Valle de México Poniente,BODEGA AURRERA,VDM,1,7,8,3,8,9,4,2337.046453,23926.58871,9,9,0.289478202
0.159883156,110151858,100000156,2694.983608,Valle de México Poniente,BODEGA AURRERA,VDM,1,6,7,3.5,5,15,4.5,1981.510417,15252.84418,6.75,9,-0.065597518
0.191602647,110151858,100400020,4708.880889,Valle de México Oriente,BODEGA AURRERA,VDM,1,6,8,2,6,12,9,3017.562016,4480.139833,1,1,0.525682136
0.191804394,110151858,100400074,3609.721112,Valle de México Oriente,BODEGA AURRERA,VDM,1,7,6,2,8,9,10,2761.501993,12482.23264,9,9,0.359104003
0.175017565,110151858,104000001,4398.061947,Valle de México Poniente,BODEGA AURRERA,VDM,1,6,6,3,8,11,10,3428.784223,19054.05583,4.5,9,0.265168795
0.169419274,110151858,104111893,2164.442218,Valle de México Poniente,BODEGA AURRERA,VDM,1,5,4,2,8,11,10,0.598791,22939.91391,9,9,-0.346112391
0.152530611,110151858,105118739,2882.06514,Valle de México Oriente,BODEGA AURRERA,VDM,1,5,4,5,8,8,7,2718.799243,2131.731726,1,1,0.049497877
0.184306175,110151858,110177118,3971.840835,Valle de México Poniente,BODEGA AURRERA,VDM,1,6.5,7,5,8,8,5,3044.661383,19596.08115,11.75,11.25,0.226584545
0.190313995,110151858,110187569,2537.63438,Valle de México Oriente,BODEGA AURRERA,VDM,1,5.5,4,4,4,7,2,2112.311214,12148.12594,9,9,-0.170228926
0.168069705,110151858,110229815,3985.398717,Valle de México Poniente,BODEGA AURRERA,VDM,1,6,8,3,6,8,10,2662.090257,18845.91048,4.5,4.5,0.236661957
0.148294538,110151858,104103603,4196.525836,Valle de México Poniente,BODEGA AURRERA,VDM,1,3,8,3,8,10,4,1752.732541,3179.439349,9,9,-0.20347537
0.180053949,110151858,104238740,3927.081681,Valle de México Poniente,BODEGA AURRERA,VDM,1,6,6,6,6,12,5,2099.540568,19334.51796,9,9,0.012254647
0.168502361,110151858,110088300,3361.029047,Valle de México Poniente,BODEGA AURRERA,VDM,1,7,8,1,7,8,0,1424.1135,20709.78715,9,9,-0.227813303
0.165127799,110151858,110091214,3669.55999,Valle de México Oriente,BODEGA AURRERA,VDM,1,6,6,1,4,9,6.5,1863.966464,12832.31666,5,9,-0.159089606
0.186797425,110151858,110102407,3288.851016,Valle de México Oriente,BODEGA AURRERA,VDM,1,5,8,2,2,8,1,1892.773881,10033.65872,4.5,9,-0.206509285
0.187166065,110151858,110120891,3639.305403,Valle de México Poniente,BODEGA AURRERA,VDM,1,5,4,4,4,10,1,1820.458083,11643.20007,9,9,-0.227274425
0.148106873,110151858,110150942,3269.013785,Valle de México Poniente,BODEGA AURRERA,VDM,1,7,9,5.5,8,11,3,1421.444235,18455.00515,4.5,9,0.054657649
0.159573704,110151858,110228285,3450.744188,Valle de México Poniente,BODEGA AURRERA,VDM,1,4,6,2,8,11,0,1601.81416,15905.64444,1,9,-0.214145167
0.175253063,110151858,120024212,2256.324586,Valle de México Poniente,BODEGA AURRERA,VDM,1,5,10,6,8,6,10,0,12268.76493,6.75,9,-0.612929364
0.152189657,110151858,100000003,2485.206281,Valle de México Poniente,MERCADO SORIANA,VDM,1,4,10,2,2,15,10,579.31887,7004.136235,9,9,-0.236387311
0.16253376,110151858,100000005,2291.245169,Valle de México Poniente,MERCADO SORIANA,VDM,1,6,6,3,4,13,0,626.87525,10984.84146,22.5,4.5,-0.108247148
0.143069312,110151858,100500070,4153.656836,Valle de México Oriente,MERCADO SORIANA,VDM,1,3,10,6,8,10,10,1412.15775,14392.8702,1,4.5,0.396256474
0.146137938,110151858,102705553,2211.778234,Valle de México Poniente,MERCADO SORIANA,VDM,1,5,10,4,1,5,3,793.3250833,7375.956382,9,4.5,-0.10114573
0.168937847,110151858,102705573,3787.837706,Valle de México Poniente,MERCADO SORIANA,VDM,1,5,8,2,8,9,2,1120.464108,13203.49931,4.5,9,0.651813999
0.190671533,110151858,102705584,3241.550953,Valle de México Poniente,MERCADO SORIANA,VDM,1,3,10,1,4,22,2,1076.875,8334.00242,4.5,4.5,0.151484574
0.152796164,110151858,104000010,3518.799809,Valle de México Poniente,MERCADO SORIANA,VDM,1,6,10,2.5,4,12.5,4,1196.716653,11436.25954,4.5,9,0.292842404
0.140240178,110151858,104103619,3164.550733,Valle de México Poniente,MERCADO SORIANA,VDM,1,7,10,2,1,11,3,761.3832367,4205.543118,4.5,9,-0.462446785
0.171170861,110151858,104236906,3148.802106,Valle de México Poniente,BODEGA AURRERA,VDM,1,6,10,3,4,8,0,847.4342347,14268.48081,4.5,9,-0.27322234
0.169882745,110151858,110060019,2182.12262,Valle de México Poniente,MERCADO SORIANA,VDM,1,5,10,2,4,12.5,0,508.48857,5857.719174,13.5,9,-0.459749823
0.17597647,110151858,110070486,1688.497231,Valle de México Poniente,MERCADO SORIANA,VDM,1,3,6,2,2,9.5,1,365.4994167,5490.44093,1,13.5,-0.466049993
0.134976953,110151858,110106663,974.0123089,Valle de México Poniente,MERCADO SORIANA,VDM,1,7,4,6,2,7,3,1689.971815,4051.839609,1,4.5,-0.111809938
0.132664353,110151858,110109726,2503.834024,Valle de México Poniente,MERCADO SORIANA,VDM,1,4,6,1,6,12,0,470.1185,10778.69228,4.5,9,-0.315197873
0.169394284,110151858,110118570,4742.456663,Valle de México Poniente,BODEGA AURRERA,VDM,1,6,10,7,8,19,10,1478.607377,18277.556,9,9,-0.21219066
0.117174245,110151858,110133584,4010.145759,Valle de México Poniente,MERCADO SORIANA,VDM,1,7,10,6,4,12,5,889.6513,14666.32396,1,9,0.062841479
0,110151858,110151858,2899.21727,Valle de México Poniente,MERCADO SORIANA,VDM,1,7,8,4,8,11,7,615.06973,9936.041797,1,4.5,-0.283083289
0.122755893,110151858,110151860,2192.026605,Valle de México Poniente,MERCADO SORIANA,VDM,1,6,8,2,2,14,3,513.47757,5119.574556,4.5,4.5,-0.471912817
0.172625482,110151858,110151928,1806.673953,Valle de México Poniente,MERCADO SORIANA,VDM,1,7,8,2,4,7,1,412.8963967,1881.599701,22.5,4.5,-0.625667302
0.118852101,110151858,110151960,3841.144535,Valle de México Oriente,MERCADO SORIANA,VDM,1,6,10,7,8,3,6,5772.682301,7481.304009,4.5,9,0.00591461
0.171175778,110151858,110151966,3797.836428,Valle de México Oriente,MERCADO SORIANA,VDM,2,5,10,4,8,10,2,1004.426464,10335.61687,1,9,-0.216464925
0.130803749,110151858,110155501,3177.437494,Valle de México Poniente,MERCADO SORIANA,VDM,1,5,2,2,6,12,3,840.8224033,9463.291119,4.5,9,-0.209233107
0.118848182,110151858,110161536,3484.385992,Valle de México Oriente,MERCADO SORIANA,VDM,1,4,4,4,6,11,4,998.1971667,13922.65742,4.5,4.5,0.046341027
0.136813492,110151858,110226308,2554.155227,Valle de México Poniente,BODEGA AURRERA,VDM,1,6,6,5,6,5,10,4769.439697,7518.751237,4.5,4.5,-0.311732212
0.197819456,110151858,110226971,3745.416235,Valle de México Oriente,BODEGA AURRERA,VDM,1,3,4,4,4,8,2,1082.367214,12250.0255,4.5,9,-0.430081787
0.146418467,110151858,110253793,3766.557747,Valle de México Poniente,BODEGA AURRERA,VDM,1,6,10,3,4,4,9,1214.210083,10337.00804,1,9,-0.340036134
0.191757873,110151858,110262440,3652.951033,Valle de México Poniente,BODEGA AURRERA,VDM,1,7,6,1,2,4,1,1083.421473,13811.22138,1,6.75,-0.377915871
0.133171052,110151858,110263128,3197.885787,Valle de México Poniente,BODEGA AURRERA,VDM,1,6,9,2.5,8,6,0.5,1039.051568,14356.24756,4.5,4.5,-0.310034391
0.155216292,110151858,110282522,2364.601748,Valle de México Poniente,MERCADO SORIANA,VDM,1,5,4,4,2,9,2,2734.139813,7639.443174,9,9,-0.171548175
0.178289995,110151858,120043098,2698.723516,Valle de México Oriente,SUPERCHE,VDM,1,2,10,1,8,9,1,1079.1725,10371.77441,1,4.5,-0.502256794
0.179416224,110151858,120059818,1239.844065,Valle de México Poniente,SUPERCHE,VDM,1,6,10,3,6,3,4,236.8847683,4613.612767,4.5,4.5,-0.751410461
0.162066311,110151858,120060220,5515.59518,Valle de México Poniente,SUPERCHE,VDM,1,6,7,4,4,6,10,1060.199917,19492.35428,4.5,4.5,0.015797263
0.151298717,110151858,120123301,2416.245129,Valle de México Oriente,MERCADO SORIANA,VDM,1,3,8,3,2,2,6,3574.221163,6890.37623,9,9,-0.131710033
0.123381235,110151858,120138659,3562.569954,Valle de México Oriente,SUPERCHE,VDM,1,6,8,3,8,6,2,1083.496417,4462.332367,1,9,-0.360756352
0.179187849,110151858,120153261,4802.006503,Valle de México Oriente,BODEGA AURRERA,VDM,1,6,10,4,4,9,5,1264.311667,20164.86057,9,9,0.011252907
0.172193006,110151858,120155043,4469.781352,Valle de México Oriente,BODEGA AURRERA,VDM,1,6,6,6,4,7,4,1384.254106,14501.97805,9,9,-0.27901497
0.166401595,110151858,120155706,4154.986827,Valle de México Poniente,BODEGA AURRERA,VDM,1,6,8,5,4,7,2.5,0,19736.18743,9,9,-0.315141828
0.163496628,110151858,120173640,2135.394196,Valle de México Poniente,SUPERCHE,VDM,1,6,8,5,6,9,3,297.2414167,7904.05695,9,4.5,-0.703310906
0.133488446,110151858,120177514,4485.685112,Valle de México Oriente,BODEGA AURRERA,VDM,1,6,8,2,8,7,10,1318.194167,11086.21831,9,9,-0.216529066
0.160559162,110151858,120218543,2610.587585,Valle de México Poniente,BODEGA AURRERA,VDM,1,2,6,3,8,6,2,0,13052.93793,4.5,4.5,-0.366780775
0.189738899,110151858,210011895,4869.171077,Sureste,MERCADO SORIANA,SG,1,5,8,4,4,13.5,7,636.9590833,17775.29037,9,9,-0.341870219
0.106239147,110151858,110138040,5197.841763,Valle de México Oriente,MERCADO SORIANA,VDM,1,4,10,4,2,10,10,725.3985,9367.611908,4.5,4.5,-0.242553677
0.164772674,110151860,100000156,2694.983608,Valle de México Poniente,BODEGA AURRERA,VDM,1,6,7,3.5,5,15,4.5,1981.510417,15252.84418,6.75,9,-0.065597518
0.191038385,110151860,100500187,2864.836782,Valle de México Oriente,BODEGA AURRERA,VDM,1,6,4,1,5,7,3,2214.244439,17752.91708,4.5,9,0.048046468
0.18206501,110151860,105116386,2280.383557,Valle de México Oriente,BODEGA AURRERA,VDM,1,2,8,1,4,11,0,2278.419047,10727.03591,1,9,-0.106128469
0.18536225,110151860,110187569,2537.63438,Valle de México Oriente,BODEGA AURRERA,VDM,1,5.5,4,4,4,7,2,2112.311214,12148.12594,9,9,-0.170228926
0.184363618,110151860,104103603,4196.525836,Valle de México Poniente,BODEGA AURRERA,VDM,1,3,8,3,8,10,4,1752.732541,3179.439349,9,9,-0.20347537
0.178911999,110151860,110000650,3067.110187,Valle de México Poniente,BODEGA AURRERA,VDM,1,5,4,1,4,8,2,4544.603765,11804.82029,1,1,-0.147965999
0.187360138,110151860,110088300,3361.029047,Valle de México Poniente,BODEGA AURRERA,VDM,1,7,8,1,7,8,0,1424.1135,20709.78715,9,9,-0.227813303
0.161842719,110151860,110091214,3669.55999,Valle de México Oriente,BODEGA AURRERA,VDM,1,6,6,1,4,9,6.5,1863.966464,12832.31666,5,9,-0.159089606
0.119940922,110151860,110102407,3288.851016,Valle de México Oriente,BODEGA AURRERA,VDM,1,5,8,2,2,8,1,1892.773881,10033.65872,4.5,9,-0.206509285
0.18221432,110151860,110120891,3639.305403,Valle de México Poniente,BODEGA AURRERA,VDM,1,5,4,4,4,10,1,1820.458083,11643.20007,9,9,-0.227274425
0.194710538,110151860,110228285,3450.744188,Valle de México Poniente,BODEGA AURRERA,VDM,1,4,6,2,8,11,0,1601.81416,15905.64444,1,9,-0.214145167
0.108375661,110151860,100000003,2485.206281,Valle de México Poniente,MERCADO SORIANA,VDM,1,4,10,2,2,15,10,579.31887,7004.136235,9,9,-0.236387311
0.133507937,110151860,100000005,2291.245169,Valle de México Poniente,MERCADO SORIANA,VDM,1,6,6,3,4,13,0,626.87525,10984.84146,22.5,4.5,-0.108247148
0.107588969,110151860,102705553,2211.778234,Valle de México Poniente,MERCADO SORIANA,VDM,1,5,10,4,1,5,3,793.3250833,7375.956382,9,4.5,-0.10114573
0.187795624,110151860,102705573,3787.837706,Valle de México Poniente,MERCADO SORIANA,VDM,1,5,8,2,8,9,2,1120.464108,13203.49931,4.5,9,0.651813999
0.138130322,110151860,102705584,3241.550953,Valle de México Poniente,MERCADO SORIANA,VDM,1,3,10,1,4,22,2,1076.875,8334.00242,4.5,4.5,0.151484574
0.127288863,110151860,104000010,3518.799809,Valle de México Poniente,MERCADO SORIANA,VDM,1,6,10,2.5,4,12.5,4,1196.716653,11436.25954,4.5,9,0.292842404
0.044897057,110151860,104103619,3164.550733,Valle de México Poniente,MERCADO SORIANA,VDM,1,7,10,2,1,11,3,761.3832367,4205.543118,4.5,9,-0.462446785
0.14955245,110151860,104236906,3148.802106,Valle de México Poniente,BODEGA AURRERA,VDM,1,6,10,3,4,8,0,847.4342347,14268.48081,4.5,9,-0.27322234
0.084962204,110151860,110060019,2182.12262,Valle de México Poniente,MERCADO SORIANA,VDM,1,5,10,2,4,12.5,0,508.48857,5857.719174,13.5,9,-0.459749823
0.082427837,110151860,110070486,1688.497231,Valle de México Poniente,MERCADO SORIANA,VDM,1,3,6,2,2,9.5,1,365.4994167,5490.44093,1,13.5,-0.466049993
0.122563198,110151860,110106663,974.0123089,Valle de México Poniente,MERCADO SORIANA,VDM,1,7,4,6,2,7,3,1689.971815,4051.839609,1,4.5,-0.111809938
0.113024056,110151860,110109726,2503.834024,Valle de México Poniente,MERCADO SORIANA,VDM,1,4,6,1,6,12,0,470.1185,10778.69228,4.5,9,-0.315197873
0.159083575,110151860,110133584,4010.145759,Valle de México Poniente,MERCADO SORIANA,VDM,1,7,10,6,4,12,5,889.6513,14666.32396,1,9,0.062841479
0.122755893,110151860,110151858,2899.21727,Valle de México Poniente,MERCADO SORIANA,VDM,1,7,8,4,8,11,7,615.06973,9936.041797,1,4.5,-0.283083289
0,110151860,110151860,2192.026605,Valle de México Poniente,MERCADO SORIANA,VDM,1,6,8,2,2,14,3,513.47757,5119.574556,4.5,4.5,-0.471912817
0.103837848,110151860,110151928,1806.673953,Valle de México Poniente,MERCADO SORIANA,VDM,1,7,8,2,4,7,1,412.8963967,1881.599701,22.5,4.5,-0.625667302
0.196224242,110151860,110151960,3841.144535,Valle de México Oriente,MERCADO SORIANA,VDM,1,6,10,7,8,3,6,5772.682301,7481.304009,4.5,9,0.00591461
0.116458319,110151860,110155501,3177.437494,Valle de México Poniente,MERCADO SORIANA,VDM,1,5,2,2,6,12,3,840.8224033,9463.291119,4.5,9,-0.209233107
0.152467862,110151860,110161536,3484.385992,Valle de México Oriente,MERCADO SORIANA,VDM,1,4,4,4,6,11,4,998.1971667,13922.65742,4.5,4.5,0.046341027
0.190366134,110151860,110226308,2554.155227,Valle de México Poniente,BODEGA AURRERA,VDM,1,6,6,5,6,5,10,4769.439697,7518.751237,4.5,4.5,-0.311732212
0.165562585,110151860,110226971,3745.416235,Valle de México Oriente,BODEGA AURRERA,VDM,1,3,4,4,4,8,2,1082.367214,12250.0255,4.5,9,-0.430081787
0.17050007,110151860,110253793,3766.557747,Valle de México Poniente,BODEGA AURRERA,VDM,1,6,10,3,4,4,9,1214.210083,10337.00804,1,9,-0.340036134
0.137850896,110151860,110262440,3652.951033,Valle de México Poniente,BODEGA AURRERA,VDM,1,7,6,1,2,4,1,1083.421473,13811.22138,1,6.75,-0.377915871
0.15535596,110151860,110263128,3197.885787,Valle de México Poniente,BODEGA AURRERA,VDM,1,6,9,2.5,8,6,0.5,1039.051568,14356.24756,4.5,4.5,-0.310034391
0.117184594,110151860,110282522,2364.601748,Valle de México Poniente,MERCADO SORIANA,VDM,1,5,4,4,2,9,2,2734.139813,7639.443174,9,9,-0.171548175
0.154407099,110151860,120026354,3978.976964,Valle de México Poniente,BODEGA AURRERA,VDM,1,6,4,3,2,8,1,1130.85548,13528.57705,13.5,9,-0.369296742
0.178351551,110151860,120043098,2698.723516,Valle de México Oriente,SUPERCHE,VDM,1,2,10,1,8,9,1,1079.1725,10371.77441,1,4.5,-0.502256794
0.15158096,110151860,120059818,1239.844065,Valle de México Poniente,SUPERCHE,VDM,1,6,10,3,6,3,4,236.8847683,4613.612767,4.5,4.5,-0.751410461
0.199558184,110151860,120059819,2201.777455,Valle de México Poniente,SUPERCHE,VDM,1,1,4,1,6,5,0,360.99975,6810.87751,1,4.5,-0.582592935
0.197114572,110151860,120060220,5515.59518,Valle de México Poniente,SUPERCHE,VDM,1,6,7,4,4,6,10,1060.199917,19492.35428,4.5,4.5,0.015797263
0.125129819,110151860,120123301,2416.245129,Valle de México Oriente,MERCADO SORIANA,VDM,1,3,8,3,2,2,6,3574.221163,6890.37623,9,9,-0.131710033
0.151301533,110151860,120138659,3562.569954,Valle de México Oriente,SUPERCHE,VDM,1,6,8,3,8,6,2,1083.496417,4462.332367,1,9,-0.360756352
0.1942361,110151860,120153261,4802.006503,Valle de México Oriente,BODEGA AURRERA,VDM,1,6,10,4,4,9,5,1264.311667,20164.86057,9,9,0.011252907
0.177241266,110151860,120155043,4469.781352,Valle de México Oriente,BODEGA AURRERA,VDM,1,6,6,6,4,7,4,1384.254106,14501.97805,9,9,-0.27901497
0.155237332,110151860,120155706,4154.986827,Valle de México Poniente,BODEGA AURRERA,VDM,1,6,8,5,4,7,2.5,0,19736.18743,9,9,-0.315141828
0.147794351,110151860,120173640,2135.394196,Valle de México Poniente,SUPERCHE,VDM,1,6,8,5,6,9,3,297.2414167,7904.05695,9,4.5,-0.703310906
0.192346215,110151860,120177514,4485.685112,Valle de México Oriente,BODEGA AURRERA,VDM,1,6,8,2,8,7,10,1318.194167,11086.21831,9,9,-0.216529066
0.172170416,110151860,120189287,1014.433711,Valle de México Poniente,SUPERCHE,VDM,1,2,2,2,2,3,1,1440.4525,4413.842275,9,9,-0.440361683
0.193334386,110151860,120199190,722.8731428,Valle de México Oriente,SUPERCHE,VDM,1,4,4,4,2,6,10,124.4960833,2124.238561,4.5,4.5,-0.839435523
0.178561628,110151860,120205410,1868.061876,Valle de México Poniente,SUPERCHE,VDM,1,1,6,1,6,5,6,584.71125,5069.234973,4.5,9,-0.459303901
0.180279091,110151860,120218543,2610.587585,Valle de México Poniente,BODEGA AURRERA,VDM,1,2,6,3,8,6,2,0,13052.93793,4.5,4.5,-0.366780775
0.181484058,110151860,610151601,1528.995364,Bajío,MERCADO SORIANA,BCM,1,6,10,2,2,5,3,1921.583933,5859.754048,9,13.5,-0.273689145
0.19242394,110151860,610164817,1899.694005,Bajío,MERCADO SORIANA,BCM,1,4,8,5,4,6,1,436.67991,6729.864837,9,4.5,-0.451513409
0.196258396,110151860,620057851,1816.004039,Monarca,MERCADO SORIANA,BCM,1,6,8,2,4,6,0,333.14566,8526.435679,13.5,13.5,-0.399507378
0.188665569,110151860,1300056914,2250.357474,Monarca,MERCADO SORIANA,BCM,1,4,4,1,2,6,4,527.8009167,5942.820121,4.5,9,-0.578941568
0.19675152,110151860,120202127,793.3470744,Valle de México Oriente,SUPERCHE,VDM,1,2,4,2,2,2,9,241.8551217,3060.780338,1,9,-0.687125373
0.181659847,110151860,210122487,3243.404574,Sureste,MERCADO SORIANA,SG,1,6,6,2,4,8,1,398.9330833,14791.25175,13.5,4.5,-0.437520999
0.111600071,110151860,110138040,5197.841763,Valle de México Oriente,MERCADO SORIANA,VDM,1,4,10,4,2,10,10,725.3985,9367.611908,4.5,4.5,-0.242553677
0.187275499,110151860,120164811,1862.744794,Valle de México Poniente,SUPERCHE,VDM,1,4,2,1,6,3,5,950.7753618,2996.730668,1,4.5,-0.551987169
0.1586373,110151860,120198813,1345.666198,Valle de México Poniente,SUPERCHE,VDM,1,5.5,4,3.5,3,4,1,122.3816667,2435.747588,4.5,4.5,-0.781728183
0.19019036,110151860,520020718,5243.051665,Centro - Pacífico,MERCADO SORIANA,BCM,1,4,6,4,5,7,3,1080.634047,4311.376966,4.5,4.5,-0.588563915
0.196650162,110151860,520037325,3030.941432,Centro - Pacífico,MERCADO SORIANA,BCM,1,7.5,5,4,3,5,1,1754.87034,2215.619931,4.25,5.5,-0.572889771
0.185444772,110151860,120164188,3926.798699,Valle de México Oriente,SUPERCHE,VDM,1,2,4,4,4,6,6,242.43025,4745.354316,4.5,1,-0.60387035
0.155063778,110151860,120195039,3060.815547,Valle de México Oriente,SUPERCHE,VDM,1,5,2,1,2,8,3,134.2903333,3438.478867,1,1,-0.714888752
0.190327838,110151928,110149481,4078.740861,Valle de México Poniente,BODEGA AURRERA,VDM,1,6,8,3,8,11,1,2654.433083,3852.134047,22.5,1,0.192168803
0.185188383,110151928,110088300,3361.029047,Valle de México Poniente,BODEGA AURRERA,VDM,1,7,8,1,7,8,0,1424.1135,20709.78715,9,9,-0.227813303
0.181556553,110151928,110102407,3288.851016,Valle de México Oriente,BODEGA AURRERA,VDM,1,5,8,2,2,8,1,1892.773881,10033.65872,4.5,9,-0.206509285
0.191283271,110151928,100000003,2485.206281,Valle de México Poniente,MERCADO SORIANA,VDM,1,4,10,2,2,15,10,579.31887,7004.136235,9,9,-0.236387311
0.101349719,110151928,100000005,2291.245169,Valle de México Poniente,MERCADO SORIANA,VDM,1,6,6,3,4,13,0,626.87525,10984.84146,22.5,4.5,-0.108247148
0.184305087,110151928,100000017,3727.506552,Valle de México Poniente,BODEGA AURRERA,VDM,1,6.5,10,6,2,4,0.5,5548.71822,9395.800419,22.5,9,-0.214295059
0.164570659,110151928,102705553,2211.778234,Valle de México Poniente,MERCADO SORIANA,VDM,1,5,10,4,1,5,3,793.3250833,7375.956382,9,4.5,-0.10114573
0.196999729,110151928,104000010,3518.799809,Valle de México Poniente,MERCADO SORIANA,VDM,1,6,10,2.5,4,12.5,4,1196.716653,11436.25954,4.5,9,0.292842404
0.121543713,110151928,104103619,3164.550733,Valle de México Poniente,MERCADO SORIANA,VDM,1,7,10,2,1,11,3,761.3832367,4205.543118,4.5,9,-0.462446785
0.182596639,110151928,104236906,3148.802106,Valle de México Poniente,BODEGA AURRERA,VDM,1,6,10,3,4,8,0,847.4342347,14268.48081,4.5,9,-0.27322234
0.092799954,110151928,110060019,2182.12262,Valle de México Poniente,MERCADO SORIANA,VDM,1,5,10,2,4,12.5,0,508.48857,5857.719174,13.5,9,-0.459749823
0.149343967,110151928,110070486,1688.497231,Valle de México Poniente,MERCADO SORIANA,VDM,1,3,6,2,2,9.5,1,365.4994167,5490.44093,1,13.5,-0.466049993
0.184093297,110151928,110106663,974.0123089,Valle de México Poniente,MERCADO SORIANA,VDM,1,7,4,6,2,7,3,1689.971815,4051.839609,1,4.5,-0.111809938
